Local time,Open,High,Low,Close,Volume
09.01.2020 21:00:00.000 GMT-0500,2.8000,2.8016,2.7980,2.8006,0.0367
09.01.2020 21:48:00.000 GMT-0500,2.8003,2.8031,2.8003,2.8016,0.017599999999999998
09.01.2020 22:36:00.000 GMT-0500,2.8012,2.8020,2.8005,2.8015,0.028199999999999996
09.01.2020 23:24:00.000 GMT-0500,2.8021,2.8021,2.8005,2.8011,0.044
10.01.2020 00:12:00.000 GMT-0500,2.8012,2.8061,2.8010,2.8061,0.03089999999999999
10.01.2020 01:00:00.000 GMT-0500,2.8059,2.8103,2.8057,2.8085,0.08969999999999999
10.01.2020 01:48:00.000 GMT-0500,2.8081,2.8100,2.8055,2.8058,0.04769999999999999
10.01.2020 02:36:00.000 GMT-0500,2.8059,2.8096,2.8045,2.8081,0.0368
10.01.2020 03:24:00.000 GMT-0500,2.8083,2.8091,2.8005,2.8008,0.02520000000000001
10.01.2020 04:12:00.000 GMT-0500,2.8016,2.8061,2.8005,2.8056,0.02039999999999999
10.01.2020 05:00:00.000 GMT-0500,2.8058,2.8067,2.8030,2.8042,0.0091
10.01.2020 05:48:00.000 GMT-0500,2.8045,2.8056,2.8028,2.8044,0.02349999999999999
10.01.2020 06:36:00.000 GMT-0500,2.8042,2.8048,2.8010,2.8031,0.0311
10.01.2020 07:24:00.000 GMT-0500,2.8025,2.8068,2.8015,2.8061,0.1562
10.01.2020 08:12:00.000 GMT-0500,2.8061,2.8101,2.7961,2.7992,0.2982999999999999
10.01.2020 09:00:00.000 GMT-0500,2.7986,2.8022,2.7941,2.8011,0.23509999999999998
10.01.2020 09:48:00.000 GMT-0500,2.8005,2.8073,2.8000,2.8055,0.16970000000000002
10.01.2020 10:36:00.000 GMT-0500,2.8057,2.8341,2.8055,2.8280,0.5435999999999999
10.01.2020 11:24:00.000 GMT-0500,2.8277,2.8288,2.7991,2.8022,0.3045000000000001
10.01.2020 12:12:00.000 GMT-0500,2.8028,2.8136,2.8015,2.8105,0.24069999999999997
10.01.2020 13:00:00.000 GMT-0500,2.8113,2.8171,2.8113,2.8158,0.0929
10.01.2020 13:48:00.000 GMT-0500,2.8156,2.8171,2.8112,2.8123,0.023599999999999996
10.01.2020 14:36:00.000 GMT-0500,2.8131,2.8133,2.8096,2.8106,0.0141
